Longitude,Latitude,Name,Street,City,Zip,State
-120.287032,47.429922,Wenatchee Golf & Country Club,1600 Country Club Dr,East Wenatchee,98802,WA
-120.224882,47.391286,Highlander Golf Club,2920 8th St SE,East Wenatchee,98802,WA
-122.927963,48.671834,Orcas Island Golf Club,2171 Orcas Rd,Eastsound,98245,WA
-122.357494,46.924208,Tanwax Greens Golf Course,36510 Mountain Hwy E,Eatonville,98328,WA
-119.060573,47.915708,Banks Lake Golf Club,19849 Ludolf Rd NE,Electric City,99123,WA
-120.627179,47.017883,Ellensburg Golf Club,3231 S Thorp Hwy,Ellensburg,98926,WA
-120.561913,46.980476,Reecer Creek Golf and Country Club,1201 Umptanum Rd,Ellensburg,98926,WA
-123.455338,47.003033,Oaksridge Golf Course,1052 Monte Elma Rd,Elma,98541,WA
-121.95832,47.1963,Enumclaw Golf Club,45220 288th Ave SE,Enumclaw,98022,WA
-119.578772,47.283388,Oasis Park Municipal Golf Course,2541 Basin St SW,Ephrata,98823,WA
-122.250833,47.921693,Walter E. Hall Golf Course,1226 W Casino Rd,Everett,98204,WA
-122.199558,48.017589,Legion Memorial Golf Course,144 W Marine View Dr,Everett,98201,WA
-122.207809,47.94932,Everett Golf and Country Club,1500 52nd St SE,Everett,98203,WA
-122.206419,47.976575,Hat Island Golf Club,Hat Island,Everett,98201,WA
-122.442624,48.88919,Raspberry Ridge Golf Course,6827 Hannegan Rd,Everson,98247,WA
-121.954386,47.585524,The Members Club At Aldarra,29125 SE Duthie Hill Rd,Fall City,98024,WA
-121.929583,47.598305,Tall Chief Golf Course,1313 W Snoqualmie River Rd SE,Fall City,98024,WA
-121.889658,47.563624,Twin Rivers Golf Course,4446 Preston Fall City Rd SE,Fall City,98024,WA
-121.871303,47.564436,Snoqualmie Falls Golf Course,35109 SE Fish Hatchery Rd,Fall City,98024,WA
-122.37862,47.313564,Twin Lakes Golf & Country Club,3583 SW 320th St,Federal Way,98023,WA
-122.305704,47.31155,Belmor Mobile Home Park Golf & Country Club,2101 S 324th St,Federal Way,98003,WA
-122.682553,48.804556,Sandy Pointe Golf Course,4460 Decatur Drive,Ferndale,98248,WA
-122.525023,47.238457,Fircrest Golf Club,1500 Regents Blvd,Fircrest,98466,WA
-122.586821,47.09086,Eagles Pride Golf Course At Fort Lewis,I 5 Exit 116,Fort Lewis,98433,WA
-122.539411,48.029316,Holmes Harbor Golf Club,5023 Harbor Hills Dr,Freeland,98249,WA
-123.023127,48.503003,San Juan Golf & Country Club,806 Golf Course Rd,Friday Harbor,98250,WA
-122.629561,47.301237,Gig Harbor Golf Club,6909 Artondale Dr NW,Gig Harbor,98335,WA
-122.610016,47.373645,Canterwood Golf & Country Club,12606 54th Ave NW,Gig Harbor,98332,WA
-122.568844,47.290306,Madrona Links Golf Course,3604 22nd Ave NW,Gig Harbor,98335,WA
-122.121442,46.534134,Ironwood Green Golf Course,8138 US Highway 12,Glenoma,98336,WA
-120.832818,45.844597,Goldendale Country Club,1901 N Columbus Ave,Goldendale,98620,WA
-120.175648,46.342412,Cherry Hill Golf Course,530 Cherry Hill Rd,Granger,98932,WA
-118.253451,47.474534,Harrington Golf & Country Club,700 South 2nd Street,Harrington,99134,WA
-123.118887,47.445034,Lake Cushman Golf Course,210 N West Fairway Dr,Hoodsport,98548,WA
-122.912541,46.119559,Three Rivers Golf Course,2222 S River Rd,Kelso,98626,WA
-122.261719,47.74469,Inglewood Golf Club,6505 Inglewood Road NE,Kenmore,98028,WA
-119.151955,46.222253,Columbia Park Golf Course & Driving Range,2701 Columbia Park Trl,Kennewick,99336,WA
-119.172579,46.180433,Canyon Lakes Golf Course,3700 W Canyon Lakes Dr,Kennewick,99337,WA
-119.148664,46.212334,Tri City Country Club,314 N Underwood St,Kennewick,99336,WA
-122.262514,47.380671,Riverbend Golf Complex,2019 W Meeker St,Kent,98032,WA
-122.160784,47.379606,Meridian Valley Country Club,24830 136th Ave SE,Kent,98042,WA
-122.064358,47.333259,Druids Glen Golf Club,29925 207th Ave SE,Kent,98042,WA
-122.522075,47.809369,White Horse Golf Course,22795 Three Lions Pl NE,Kingston,98346,WA
-122.517183,48.380181,Shelter Bay Golf Course,1000 Shoshone Dr,La Conner,98257,WA
-122.761002,47.097004,The Golf Club At Hawk's Prairie,8383 Vicwood Ln NE,Lacey,98516,WA
-122.553156,47.182321,Fort Steilacoom Golf Course,8202 87th Ave SW,Lakewood,98498,WA
-122.564545,47.14216,American Lake Veterans Golf Course,9600 Veterans Dr SW,Lakewood,98498,WA
-122.483208,48.00349,Useless Bay Golf & Country Club,5725 Country Club Dr,Langley,98260,WA
-120.672843,47.582746,Leavenworth Golf Club,9101 Icicle Rd,Leavenworth,98826,WA
-120.71679,47.794638,Kahler Glen Golf Course,20700 Club House Dr,Leavenworth,98826,WA
-117.103916,47.666507,Trailhead At Liberty Lake,1102 N Liberty Lake Rd,Liberty Lake,99019,WA
-117.077787,47.65692,Liberty Lake Golf Club,24403 E Sprague Ave,Liberty Lake,99019,WA
-117.075162,47.660512,Meadow Wood Golf Course,24501 E Valleyway Ave,Liberty Lake,99019,WA
-124.05439,46.352322,Peninsula Golf Course,9604 Pacific Hwy,Long Beach,98631,WA
-122.978756,46.165984,Mint Valley Golf Course,4002 Pennsylvania St,Longview,98632,WA
-122.953347,46.160073,Longview Country Club,41 Country Club Dr,Longview,98632,WA
-122.934305,48.485334,Lopez Island Golf Course,589 Airport Rd,Lopez Island,98261,WA
-122.450111,48.959768,Homestead Farms Golf Resort,115 E Homestead Blvd,Lynden,98264,WA
-122.324972,47.815809,Lynnwood Municipal Golf Course,20200 68th Ave W,Lynnwood,98036,WA
-120.232165,47.37037,Three Lakes Golf Club,2695 Golf Dr,Malaga,98828,WA
-120.129826,47.885399,Ma 8 Golf,453 Wapato Lake Rd,Manson,98831,WA
-122.149791,48.930872,Baker's Edge Golf Course,432 Sprague Valley Dr,Maple Falls,98266,WA
-122.048177,47.373557,Lake Wilderness Golf Course,25400 Witte Rd SE,Maple Valley,98038,WA
-122.040277,47.35442,Elk Run Golf Club,22500 SE 275th Pl,Maple Valley,98038,WA
-122.016109,47.410526,Links At Olson Mansion,21401 244th Ave SE,Maple Valley,98038,WA
-122.139978,48.071582,Cedarcrest Golf Course,6810 84th St NE,Marysville,98270,WA
-122.233161,48.049561,Battle Creek Golf Course,6006 Meridian Ave N,Marysville,98271,WA
-122.489957,47.13162,Whispering Firs Golf Course,Building 895 McChord AFB,McChord Afb,98438,WA
-122.233639,47.624744,Overlake Golf & Country Club,8000 NE 16th St,Medina,98039,WA
-117.280289,48.880749,Pend Oreille Golf & Country Club,Route #1,Metaline Falls,99153,WA
-122.207115,47.856874,Mill Creek Country Club,15500 Country Club Dr,Mill Creek,98012,WA
-121.857527,47.881602,Blue Boy West Golf Course,27927 Florence Acres Rd,Monroe,98272,WA
-121.935874,47.863303,Monroe Golf Club,22110 Old Owen Rd,Monroe,98272,WA
-119.357558,47.106307,Moses Lake Golf & Country Club,1373 Road F.2 NE,Moses Lake,98837,WA
-119.254772,47.116549,Highlander Greens,1475 Nelson Rd NE,Moses Lake,98837,WA
-119.357056,47.153135,Moses Pointe Golf Course,4524 Westshore Dr NE,Moses Lake,98837,WA
-122.287071,48.409749,Eaglemont Golf Club,4127 Eaglemont Dr,Mount Vernon,98274,WA
-122.233183,48.390307,Overlook Golf Club,17523 Highway 9,Mount Vernon,98274,WA
-122.32874,47.789717,Ballinger Lakes Golf Course,23000 Lakeview Dr,Mountlake Terrace,98043,WA
-122.323224,47.77775,Nile Shrine Golf Club,6601 244th St SW,Mountlake Terrace,98043,WA
-122.311664,47.8903,Harbour Pointe Golf Club,11817 Harbour Pointe Blvd,Mukilteo,98275,WA
-122.143506,47.535319,The Golf Club At Newcastle,15500 6 Penny Ln,Newcastle,98059,WA
-117.507631,47.746566,Sundance Golf Course,9725 N Nine Mile Rd,Nine Mile Falls,99026,WA
-122.701764,48.074106,Morningtide Golf Club,8942 Flagler Rd,Nordland,98358,WA
-122.701084,48.073329,Barclay Golf Course,8942 Flagler Rd,Nordland,98358,WA
-121.758425,47.470778,Cascade Golf Course,14303 436th Ave SE,North Bend,98045,WA
-121.98502,45.640545,Beacon Rock Golf Course,102 Grenia Rd,North Bonneville,98639,WA
-122.686573,48.29354,Whidbey Golf & Country Club,2430 SW Fairway Ln,Oak Harbor,98277,WA
-122.692343,48.32055,Gallery Golf Course,3065 N Cowpens Rd,Oak Harbor,98278,WA
-122.648304,48.387001,Lamm's Links,597 W Duken St,Oak Harbor,98277,WA
-124.053699,46.530414,Surfside Golf Course,31508 J Pl,Ocean Park,98640,WA
-124.15815,46.997906,Ocean Shores Golf Club,500 Canal Dr NE,Ocean Shores,98569,WA
-118.677035,47.332317,Odessa Golf Club,13080 Highway 28,Odessa,99159,WA
-122.903943,47.006647,Tumwater Valley Municipal Golf Course,4611 Tumwater Valley Dr SE,Olympia,98501,WA
-122.934988,47.084871,Olympia Country & Golf Club,3636 Country Club Dr NW,Olympia,98502,WA
-122.838401,46.994877,Indian Summer Country Club,5900 Troon Ln SE,Olympia,98501,WA
-123.017833,46.986254,Delphi Country Club,6340 Neylon Dr SW,Olympia,98512,WA
-122.934973,46.916362,Scott Lake Golf & Country Club,11746 Scott Creek Dr SW,Olympia,98512,WA
-122.813044,46.996111,Capitol City Golf Course,5225 Yelm Hwy SE,Olympia,98503,WA
-119.504335,48.41727,Okanogan Valley Golf Club,105 Danker Cutoff,Omak,98841,WA
-120.182855,47.721319,Desert Canyon Golf Resort,1201 Desert Canyon Blvd,Orondo,98843,WA
-119.356539,48.92948,Oroville Golf Club Inc,2,Mi. W. Nighthawk Rd.,oville,WA
-122.230572,47.122025,High Cedars Golf Club,14604 149th Avenue Ct E,Orting,98360,WA
-119.211306,46.796222,Othello Golf Club,2269 W Mockingbird Ln,Othello,99344,WA
-119.196855,46.83114,Potholes Golf Course,6897 SRG262,Othello,99344,WA
-121.652621,46.639574,High Valley Country Club,663 Cannon Rd,Packwood,98361,WA
-119.116776,46.250339,Sun Willows,2535 N 20th Ave,Pasco,99301,WA
-119.142773,46.254192,Pasco Golfland,2901 N Road 40,Pasco,99301,WA
-119.93633,48.038556,Alta Lake Golf Course,140 Alta Lake Rd,Pateros,98846,WA
-123.056614,48.98936,Point Roberts Golf & Country Club,1350 Lundrigan Blvd,Point Roberts,98281,WA
-117.590059,46.4709,Pomeroy Golf Course,1610 Arlington Street,Pomeroy,99347,WA
-123.351048,48.111763,Four Seasons Ranch,673 Strait View Dr,Port Angeles,98362,WA
-123.396732,48.099031,Peninsula Golf Club Inc.,824 S Lindberg Rd,Port Angeles,98362,WA
-122.697963,47.921114,Resort At Port Ludlow,9483 Oak Bay Rd,Port Ludlow,98365,WA
-122.598574,47.527481,Village Greens Golf Course,2298 Fircrest Dr SE,Port Orchard,98366,WA
-122.707366,47.472394,Trophy Lake Golf & Casting,3900 SW Lake Flora Rd,Port Orchard,98367,WA
-122.668284,47.40528,Horseshoe Lake Golf Course,1250 SW Club House Ct,Port Orchard,98367,WA
-122.690161,47.503208,McCormick Woods Golf Course,5100 Saint Andrews Dr SW,Port Orchard,98367,WA
-122.843549,48.053883,Discovery Bay Golf Club,7401 Cape George Rd,Port Townsend,98368,WA
-122.773472,48.115073,Port Townsend Golf Course,1948 Blaine St,Port Townsend,98368,WA
-117.185039,46.73149,Palouse Ridge Golf Club,1260 Palouse Ridge Dr,Pullman,99164,WA
-122.260391,47.192039,Linden Golf & Country Club,2519 E Main,Puyallup,98372,WA
-122.291141,47.086576,Lipoma Firs Golf Course,10410 187th St E,Puyallup,98374,WA
-119.855398,47.161443,Colockum Ridge Golf Course,17056 Road 5 NW,Quincy,98848,WA
-119.99467,47.215359,Crescent Bar Resort,8894 Crescent Bar Rd NW,Quincy,98848,WA
-119.994937,47.220654,Sunserra Golf LLC,23572 Sunserra Loop Rd,Quincy,98848,WA
-121.956673,46.529332,Maple Grove Golf,175 Highway 131,Randle,98577,WA
-123.7282,46.65724,Willapa Harbor Golf Course,2424 Fowler Rd,Raymond,98577,WA
-122.098075,47.631251,Brae Burn Golf & Country Club,2409 182nd Ave NE,Redmond,98052,WA
-122.15127,47.695207,Willows Run Golf Club,10402 Willows Rd NE,Redmond,98052,WA
-122.025218,47.702669,Golf Club At Redmond Ridge,11825 Trilogy Pkwy NE,Redmond,98053,WA
-122.165619,47.471981,Maplewood Golf Course,4050 Maple Valley Hwy,Renton,98058,WA
-122.153807,47.450036,Fairwood Golf & Country Club,17070 140th Ave SE,Renton,98058,WA
-119.257579,46.263602,Columbia Point Golf Course,225 Columbia Point Dr,Richland,99352,WA
-119.253984,46.222606,Meadow Springs Country Club,700 Country Club Pl,Richland,99352,WA
-119.319194,46.324285,Horn Rapids Golf Club,2800 Clubhouse Ln,Richland,99354,WA
-119.308113,46.295091,Buckskin Golf Club,1790 Bronco Ln,Richland,99354,WA
-122.688354,45.837233,Tri Mountain Golf Course,1701 NW 299th St,Ridgefield,98642,WA
-118.36997,47.122034,Ritzville Municipal Golf Course,104 E 10th Ave,Ritzville,99169,WA
-123.101485,46.779146,Desperado's Pasture Golf Course,21147 Michigan Hill Rd SW,Rochester,98579,WA
-120.126674,47.376401,Rock Island Golf Course,314 Saunders Rd,Rock Island,98850,WA
-121.064351,47.299024,Tumble Creek At Suncadia,501 Honolulu Dr,WA 98941,00) 667,WA
-119.559904,46.88595,Royal City Golf Course,13702 Dodson Rd SW,Royal City,99357,WA
-122.058458,47.635326,Sahalee Country Club,21200 NE Sahalee Country Club Dr,Sammamish,98074,WA
-121.999284,47.610744,The Plateau Club,25625 E Plateau Dr,Sammamish,98074,WA
-122.302096,47.430895,Tyee Valley Golf Course,2401 S 192nd St,Seatac,98188,WA
-122.376399,47.640802,Interbay Golf Center,2501 15th Ave W,Seattle,98119,WA
-122.376002,47.563468,West Seattle Municipal Golf Course,4470 35th Ave SW,Seattle,98126,WA
-122.340111,47.670359,Green Lakes Par 3 Golf Course,5701 E Green Lake Way N,Seattle,98103,WA
-122.317885,47.726858,Jackson Park Golf Course,1000 NE 135th St,Seattle,98125,WA
-122.306867,47.566991,Jefferson Park Golf Course,4101 Beacon Ave S,Seattle,98108,WA
-122.360035,47.734259,Seattle Golf Club,210 NW 145th St,Seattle,98177,WA
-122.30501,47.503472,Rainier Golf & Country Club,11133 Des Moines Memorial Dr,Seattle,98168,WA
-122.291407,47.639999,Broadmoor Golf Club,2340 Broadmoor Dr E,Seattle,98112,WA
-122.269173,47.688949,Sand Point Country Club,8333 55th Ave NE,Seattle,98115,WA
-122.320231,47.503181,Glen Acres Golf & Country Club,1000 S 112th St,Seattle,98168,WA
-122.210881,48.523844,Gateway Golf Course,1288 Fruitdale Rd,Sedro Woolley,98284,WA
-120.526337,46.638555,Yakima Elks Golf & Country Club,318 Golf Course Road,Selah,98942,WA
-120.526031,46.638308,River Ridge Golf Course,295 Golf Course Loop Rd,Selah,98942,WA
-123.160423,48.108882,SkyRidge Golf Course,7015 Old Olympic Hwy,Sequim,98382,WA
-123.096224,48.111618,SunLand Golf & Country Club,109 Hilltop Dr,Sequim,98382,WA
-123.173396,48.116222,The Cedars At Dungeness,1965 Woodcock Rd,Sequim,98382,WA
-123.059449,47.21687,Bayshore Golf Course,3800 East Highway #3,Shelton,98584,WA
-123.052123,47.284374,Lake Limerick Country Club,790 E Saint Andrews Dr,Shelton,98584,WA
-122.09356,47.869141,Kenwanda Golf Course,14030 Kenwanda Dr,Snohomish,98296,WA
-122.033989,47.926062,Snohomish Golf Course,7805 147th Ave SE,Snohomish,98290,WA
-121.983915,47.950967,Flowing Lake Golf Course,5001 Weber Rd,Snohomish,98290,WA
-122.069206,47.811719,The Golf Club At Echo Falls,20414 121st Ave SE,Snohomish,98296,WA
-121.864244,47.536133,TPC At Snoqualmie Ridge,36005 SE Ridge St,Snoqualmie,98065,WA
-121.799049,47.51393,Mount Si Golf Course,9100 Boalch Avenue SE,Snoqualmie,98065,WA
-119.502147,47.37635,Lakeview Golf & Country Club,19547 Golf Club Rd NW,Soap Lake,98851,WA
-122.365397,47.06738,The Classic Golf Club,4908 208th St E,Spanaway,98387,WA
-117.472905,47.646486,Indian Canyon Golf Course,4304 W West Dr,Spokane,99224,WA
-117.465883,47.687306,Downriver Golf Course,3225 N Columbia Cir,Spokane,99205,WA
-117.407861,47.60241,The Creek at Qualchan,301 E Meadowlane Rd,Spokane,99224,WA
-117.375085,47.540996,Hangman Valley Golf Course,2210 E Hangman Valley Rd,Spokane,99223,WA
-117.352064,47.689111,Esmeralda Golf Course,3933 E Courtland Ave,Spokane,99217,WA
-117.437153,47.762355,Spokane Country Club,2010 W Waikiki Rd,Spokane,99218,WA
-117.395883,47.607788,Manito Golf & Country Club,5303 S Hatch Rd,Spokane,99223,WA
-117.285176,47.699892,Pasadena Ridge Par 3 Golf Course,4710 N Pasadena Ln,Spokane,99212,WA
-117.412184,47.600626,Eagle Ridge Golf Course,5840 S Meadowlane Rd,Spokane,99224,WA
-117.405889,47.764828,Pine Acres Par 3 Golf Course,11912 N Division St,Spokane,99218,WA
-117.401721,47.781697,Wandermere Golf Course,13700 N Wandermere Rd,Spokane,99208,WA
-117.244596,47.61448,Painted Hills Golf Course,4403 S Dishman Mica Rd,Spokane,99206,WA
-117.594409,47.09176,St. John Golf & Country Club,232 Lancaster Highway,St. John,99171,WA
-122.35847,48.139306,Kayak Point Golf Course,15711 Marine Dr,Stanwood,98292,WA
-121.905466,45.686421,Skamania Lodge Golf Course,1131 Skamania Lodge Dr,Stevenson,98648,WA
-122.235143,47.250027,Sumner Meadows Golf Links,14802 Stewart Rd,Sumner,98390,WA
-119.957249,46.296967,Black Rock Creek Golf Course,31 Ray Rd,Sunnyside,98944,WA
-122.508945,47.193133,Meadow Park Golf Course,7108 Lakewood Dr W,Tacoma,98467,WA
-122.434964,47.116731,Lake Spanaway Golf Course,15602 Pacific Ave S,Tacoma,98444,WA
-122.5443,47.19458,Oakbrook Golf & Country Club,8102 Zircon Dr SW,Tacoma,98498,WA
-122.533544,47.136969,Tacoma Country And Golf Club,13204 Country Club Dr SW,Tacoma,98498,WA
-122.523738,47.264622,Highlands Golf & Racquet Club,1400 N Highlands Pkwy,Tacoma,98406,WA
-122.476874,47.239655,Allenmore Public Golf Course,2125 S Cedar St,Tacoma,98405,WA
-122.443806,47.143955,Pacific Lutheran University Golf Course,754 124th St S,Tacoma,98444,WA
-122.406305,47.133417,Brookdale Golf Club,1802 Brookdale Rd E,Tacoma,98445,WA
-122.397414,47.293385,North Shore Golf Course,4101 Northshore Blvd NE,Tacoma,98422,WA
-117.134193,47.19574,Tekoa Golf Club,off Highway #27,Tekoa,99033,WA
-120.319112,46.338564,Mount Adams Country Club,1250 Rocky Ford Rd,Toppenish,98948,WA
-118.664841,46.058974,Pheasant Creek Golf Course,1432 Touchet North Rd,Touchet,99360,WA
-122.265987,47.481159,Foster Golf Links,13500 Interurban Ave S,Tukwila,98168,WA
-122.918319,46.971065,Airport Golf Center,8080 Center St SW,Tumwater,98501,WA
-123.069636,47.338448,Alderbrook Golf & Yacht Club,300 E Country Club Dr E,Union,98592,WA
-122.568915,47.200023,Chambers Bay Golf Course,6320 Grandview Dr W,University Place,98467,WA
-122.58097,45.652597,Royal Oaks Country Club,8917 NE Fourth Plain Rd,Vancouver,98662,WA
-122.599214,45.67724,Club Green Meadows,7703 NE 72nd Ave,Vancouver,98661,WA
-122.696444,45.724753,Pine Crest Golf Course,2415 NW 143rd St,Vancouver,98685,WA
-122.696057,45.672604,Lake View Par 3 Golf Course,2425 NW 69th St,Vancouver,98665,WA
-122.512399,45.601903,Fairway Village Golf & Country Club,15509 SE Fernwood Dr,Vancouver,98683,WA
-122.459589,45.64712,Green Mountain Golf Course,2817 NE Ingle Rd,Vancouver,98682,WA
-122.427693,47.382795,Vashon Island Golf & Country Club,24615 75th Ave SW,Vashon,98070,WA
-118.351485,46.038713,Walla Walla Country Club,1390 Country Club Rd,Walla Walla,99362,WA
-118.341082,46.075299,Veterans Memorial Golf Course,201 E Rees Ave,Walla Walla,99362,WA
-118.497532,46.059504,Wine Valley Golf Course,176 Wine Valley Rd,Walla Walla,99362,WA
-119.130938,46.934803,Sage Hills Golf Resort,10400 Sagehill Rd SE,Warden,98857,WA
-122.326909,45.580585,Orchard Hills Country Club,605 39th St,Washougal,98671,WA
-119.338603,46.300574,West Richland Municipal Golf Course,4000 Fallon Dr,West Richland,99353,WA
-121.474638,45.723222,Husum Hills Country Club,820 Highway 141,White Salmon,98672,WA
-118.712785,47.760996,Big Bend Golf & Country Club,899 NW Cole St,Wilbur,99185,WA
-120.128504,48.458315,Bear Creek Golf Course,19 Bear Creek Golf Course Rd,Winthrop,98862,WA
-122.068609,47.721543,Bear Creek Country Club,13737 202nd Ave NE,Woodinville,98077,WA
-122.138469,47.779488,Wellington Hills Golf Course,7026 240th St SE,Woodinville,98072,WA
-122.666398,45.94003,Lewis River Golf Course Inc,3209 Lewis River Rd,Woodland,98674,WA
-120.561845,46.589807,Fisher Park Golf Course,823 S 40th Ave,Yakima,98908,WA
-120.433018,46.598858,The Yakima Country Club,500 Country Club Dr,Yakima,98901,WA
-120.626078,46.563738,Apple Tree Golf Course,8804 Occidental Rd,Yakima,98903,WA
-120.593962,46.592807,Westwood West Golf Course,6408 Tieton Dr,Yakima,98908,WA
